timestamp,ax,ay,az,label
34694,-1.93,13.36,3.28,Err1
34717,-1.92,13.8,3.33,Err1
34740,-1.6,14.6,3.69,Err1
34763,-1.93,13.56,3.38,Err1
34786,-2.02,12.65,3.43,Err1
34809,-2.09,12.05,3.56,Err1
34832,-1.48,11.6,3.8,Err1
34855,-1.85,11.9,3.66,Err1
34878,-1.94,12.66,3.83,Err1
34901,-1.95,13.38,3.78,Err1
34924,-1.88,14.12,3.68,Err1
34947,-2.35,14.15,3.17,Err1
34970,-2.44,13.91,3.64,Err1
34993,-1.89,12.44,2.61,Err1
35016,-2.04,11.29,2.72,Err1
35039,-1.93,10.32,2.47,Err1
35062,-1.52,9.06,2.6,Err1
35085,-1.53,7.34,2.18,Err1
35108,-0.96,5.65,2.6,Err1
35131,-0.61,4.22,1.35,Err1
35154,-0.63,2.75,0.93,Err1
35177,0.23,1.87,1.5,Err1
35200,2.11,1.98,-0.66,Err1
35223,3.78,0.79,-0.8,Err1
35246,6.01,-2.26,-2.38,Err1
35269,9.12,-9.55,-4.09,Err1
35292,9.78,-18.19,-7.0,Err1
35315,9.07,-19.61,-7.76,Err1
35338,-10.98,-19.61,-3.32,Err1
35361,6.61,-19.61,-7.82,Err1
35384,4.86,-15.17,0.23,Err1
35407,3.16,-8.94,0.84,Err1
35430,0.43,-4.81,3.17,Err1
35453,-0.45,-6.56,3.26,Err1
35476,-0.1,-11.01,1.86,Err1
35499,0.55,-15.36,0.35,Err1
35522,-0.76,-17.52,-0.64,Err1
35545,0.28,-13.9,-1.21,Err1
35568,0.03,-10.05,0.95,Err1
35591,1.67,-6.79,0.63,Err1
35614,0.12,-4.55,0.69,Err1
35637,-0.58,-2.09,1.06,Err1
35660,-0.6,-0.38,2.28,Err1
35683,-4.76,4.28,-0.72,Err1
35706,-2.18,6.42,2.62,Err1
35729,-3.31,7.32,2.43,Err1
35752,-4.95,8.38,2.54,Err1
35775,-4.09,9.25,2.19,Err1
35798,-5.48,9.03,2.48,Err1
35821,-6.06,8.78,0.94,Err1
35844,-4.87,10.36,2.37,Err1
35867,-5.24,11.26,2.28,Err1
35890,-4.31,10.54,2.19,Err1
35913,-3.68,8.81,3.08,Err1
35936,-3.19,8.72,3.36,Err1
35959,-2.76,10.27,2.98,Err1
35982,-2.77,12.23,2.75,Err1
36005,-2.13,13.49,3.0,Err1
36028,-1.47,14.04,3.55,Err1
36051,-1.44,13.45,3.65,Err1
36074,-1.55,12.35,3.69,Err1
36097,-1.2,11.18,4.34,Err1
36120,-0.58,12.53,4.68,Err1
36143,-2.08,14.17,3.41,Err1
36166,-1.96,15.6,3.49,Err1
36189,-2.53,14.85,2.78,Err1
36212,-2.16,13.49,2.77,Err1
36235,-2.02,12.73,3.19,Err1
36258,-2.28,11.94,2.76,Err1
36281,-2.34,10.28,2.5,Err1
36304,-1.78,9.54,2.85,Err1
36327,-2.41,8.79,2.09,Err1
36350,-1.84,7.78,2.31,Err1
36373,-2.15,5.86,1.87,Err1
36396,-1.35,4.05,0.64,Err1
36419,-0.75,2.55,1.17,Err1
36442,-0.02,0.93,1.47,Err1
36465,0.22,0.38,-0.54,Err1
36488,2.81,-1.92,-0.32,Err1
